Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
31/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, MALDONADO, SIN DATOS, 1, 647980, 6152680 
24/8/2021,, JOSE GARCIA BARROSA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, CANELONES, PROGRESO, 1, 571425, 6160560 
21/11/2021,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 20, TACUAREMBO, SIN DATOS, 1, 589705, 6494505 
10/12/2021,, SIN DATOS, CAÍDA, LEVE, VIERNES, 11, CANELONES, SIN DATOS, 1, 581070, 6155875 
30/12/2021,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, COLONIA, COLONIA DEL SACRAMENTO, 1, 422790, 6185370 
20/10/2021,, DIECIOCHO DE JULIO, CAÍDA, LEVE, MIÉRCOLES, 20, RIO NEGRO, YOUNG, 1, 439330, 6380785 
8/7/2021,, SIN DATOS, CAÍDA, LEVE, JUEVES, 17, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 557595, 6151630 
16/7/2021,, JUAN CARLOS GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 1, SALTO, SALTO, 1, 407655, 6526845 
7/8/2021,, GUIDO MACHADO BRUM ESQUINA TELL RAMIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, RIVERA, SIN DATOS, 1, 638730, 6576705 
21/9/2021,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, COLONIA, CARMELO, 1, 382075, 6237985 
5/12/2021,, CARLOS ALBO, DESPISTE, SIN LESIONADOS, DOMINGO, 3, PAYSANDU, PAYSANDU, 1, 397320, 6425550 
10/12/2021,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, DURAZNO, DURAZNO, 1, 544500, 6306680 
7/12/2021,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, SORIANO, CARDONA, 1, 466000, 6252190 
16/8/2021,, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, DURAZNO, DURAZNO, 1, 544530, 6306090 
25/7/2021,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 16, ROCHA, SIN DATOS, 1, 774565, 6180485 
13/8/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 1, ARTIGAS, PORT. DE HIERRO Y CAMPODONICO, 1, 443530, 6650945 
17/9/2021,, JOSE DIAZ, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 13, CERRO LARGO, FRAILE MUERTO, 1, 732560, 6399710 
11/10/2021,, REPUBLICA DE CHILE, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, RIO NEGRO, FRAY BENTOS, 1, 378685, 6335125 
30/12/2021,, SIN DATOS, DESPISTE, LEVE, JUEVES, 10, RIVERA, SIN DATOS, 1, 649960, 6516135 
25/12/2021,, AVENIDA AIGUA, CAÍDA, LEVE, SÁBADO, 0, MALDONADO, MALDONADO, 1, 687800, 6135220 
22/8/2021,, CAMINO DE LAS PORTERAS, DESPISTE, GRAVE, DOMINGO, 14, LAVALLEJA, SIN DATOS, 1, 643155, 6199215 
20/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, COLONIA, SIN DATOS, 1, 458855, 6198380 
6/12/2021,, AVENIDA CALCAGNO Y PORTOFINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, CANELONES, SHANGRILA, 1, 591280, 6143270 
28/11/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, SIN LESIONADOS, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 573185, 6142485 
6/12/2021,, CAMINO VECINAL CANELERA, DESPISTE, LEVE, LUNES, 14, ARTIGAS, SIN DATOS, 1, 469930, 6603335 
17/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, SAN JOSE, SIN DATOS, 1, 548655, 6189730 
20/7/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, SALTO, SALTO, 1, 408090, 6527065 
22/10/2021,, SIN DATOS, DESPISTE, LEVE, VIERNES, 16, CANELONES, SIN DATOS, 1, 597715, 6178075 
16/9/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 3, CANELONES, NEPTUNIA, 1, 603800, 6150920 
18/11/2021,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 20, PAYSANDU, PAYSANDU, 1, 396900, 6424190 
24/11/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, CERRO LARGO, MELO, 1, 766370, 6414230 
17/10/2021,, GENERAL JUAN ANTONIO LAVALLEJA, CAÍDA, LEVE, DOMINGO, 4, TREINTA Y TRES, TREINTA Y TRES, 1, 743705, 6318680 
14/11/2021,, ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, COLONIA, ROSARIO, 1, 467615, 6203785 
30/8/2021,, FRANCISCO RODRIGUEZ NOLLA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 16, PAYSANDU, PAYSANDU, 1, 401030, 6424065 
8/7/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 1, 584745, 6139960 
5/12/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 2, SORIANO, SIN DATOS, 1, 433995, 6253470 
22/11/2021,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, RIO NEGRO, FRAY BENTOS, 1, 379750, 6333520 
3/12/2021,, CAMINO REPETTO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 583470, 6148660 
22/10/2021,, CAMINO LA FERIA, DESPISTE, SIN LESIONADOS, VIERNES, 5, RIO NEGRO, SIN DATOS, 1, 380145, 6332005 
20/8/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, TACUAREMBO, TACUAREMBO, 1, 596610, 6491640 
7/11/2021,, SIN DATOS, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 19, CANELONES, PINAMAR - PINEPARK, 1, 604790, 6151060 
27/12/2021,, CORONEL M. BARRETO, DESPISTE, GRAVE, LUNES, 18, TREINTA Y TRES, VERGARA, 1, 786140, 6351525 
22/12/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, COLONIA, SIN DATOS, 1, 474295, 6200790 
8/12/2021,, GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, FLORES, TRINIDAD, 1, 509210, 6290905 
8/9/2021,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 2, MONTEVIDEO, MONTEVIDEO, 1, 572185, 6145175 
25/9/2021,, FRANCISCO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MALDONADO, MALDONADO, 1, 686590, 6136370 
27/11/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 6, PAYSANDU, PAYSANDU, 1, 398555, 6424025 
30/12/2021,, AMILCAR PELUFFO, DESPISTE, LEVE, JUEVES, 14, MALDONADO, SIN DATOS, 1, 659715, 6150610 
10/12/2021,, COLONIA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574820, 6137435 
3/12/2021,, DOCTOR EDUARDO CALLERI, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 6, DURAZNO, SANTA BERNARDINA, 1, 544400, 6310280 
6/10/2021,, CAMINO MOLINOS DE RAFFO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572115, 6143890 
24/10/2021,, CALLE 8, CAÍDA, SIN LESIONADOS, DOMINGO, 13, COLONIA, JUAN LACAZE, 1, 458440, 6191420 
19/12/2021,, CAMINO LA PALOMA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 568230, 6141295 
6/8/2021,, ASENCIO, CAÍDA, LEVE, VIERNES, 10, SORIANO, DOLORES, 1, 387025, 6289125 
9/8/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, PAYSANDU, GUICHON, 1, 481015, 6419875 
14/8/2021,, EDUARDO ACEVEDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 422680, 6187300 
21/8/2021,, INTER BALNEARIA, DESPISTE, SIN LESIONADOS, SÁBADO, 7, MALDONADO, SIN DATOS, 1, 679150, 6137870 
3/11/2021,, INDEPENDENCIA, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 20, MALDONADO, MALDONADO, 1, 687020, 6136810 
4/12/2021,, DIECIOCHO DE JULIO, CAÍDA, LEVE, SÁBADO, 5, RIO NEGRO, FRAY BENTOS, 1, 379310, 6333245 
16/12/2021,, ANA MONTERROSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 575900, 6137670 
23/12/2021,, IBERIA, DESPISTE, LEVE, JUEVES, 18, CANELONES, SIN DATOS, 1, 592315, 6149935 
26/12/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, SAN JOSE, SIN DATOS, 1, 527320, 6172105 
16/11/2021,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, COLONIA, FLORENCIO SANCHEZ, 1, 465560, 6251670 
30/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, CANELONES, SIN DATOS, 1, 590840, 6147340 
9/12/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 1, 569875, 6141590 
12/12/2021,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 23, MONTEVIDEO, MONTEVIDEO, 1, 579190, 6143435 
16/12/2021,, SIN DATOS, CAÍDA, LEVE, JUEVES, 21, ARTIGAS, LAS PIEDRAS, 1, 443585, 6653690 
25/11/2021,, DOCTOR CATALINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, TACUAREMBO, TACUAREMBO, 1, 596650, 6490370 
1/12/2021,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, TACUAREMBO, TACUAREMBO, 1, 595765, 6491070 
12/12/2021,, CUFRE, DESPISTE, GRAVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 575795, 6140040 
14/11/2021,, AVENIDA CARLOS REYLES, DESPISTE, LEVE, DOMINGO, 5, SALTO, SALTO, 1, 410495, 6524380 
16/7/2021,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, RIO NEGRO, FRAY BENTOS, 1, 378160, 6334770 
10/7/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MALDONADO, MALDONADO, 1, 686895, 6135730 
26/8/2021,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, SAN JOSE, SAN JOSE DE MAYO, 1, 526490, 6200740 
24/12/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CANELONES, SALINAS, 1, 606750, 6151450 
18/11/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, RIVERA, RIVERA, 1, 639400, 6580545 
14/8/2021,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 573570, 6137070 
22/8/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 7, TACUAREMBO, SIN DATOS, 1, 589210, 6455405 
23/10/2021,, RUTA TRES, DESPISTE, LEVE, SÁBADO, 7, SAN JOSE, SIN DATOS, 1, 525330, 6195870 
27/10/2021,, AV. SALTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 1, 397860, 6424990 
18/11/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, RIO NEGRO, SIN DATOS, 1, 389935, 6329215 
10/12/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 575480, 6142605 
16/12/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, CANELONES, SIN DATOS, 1, 639120, 6150200 
30/12/2021,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 1, 575920, 6141780 
25/12/2021,, SIN DATOS, CAÍDA, GRAVE, SÁBADO, 2, SALTO, SIN DATOS, 1, 509780, 6566230 
24/12/2021,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 1, CANELONES, PASO CARRASCO, 1, 586705, 6142175 
21/7/2021,, VALDIVIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 18, MALDONADO, SIN DATOS, 1, 731120, 6222940 
1/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, CANELONES, SIN DATOS, 1, 587430, 6159340 
18/10/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, COLONIA, CARMELO, 1, 381355, 6237395 
11/12/2021,, MANUEL DE CASTRO Y CAREAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, SORIANO, MERCEDES, 1, 403610, 6320600 
22/12/2021,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 578090, 6145125 
28/12/2021,, RAMBLA CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 22, MALDONADO, PINARES - LAS DELICIAS, 1, 686605, 6132650 
3/7/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, SAN JOSE, SAN JOSE DE MAYO, 1, 526330, 6199860 
8/7/2021,, RUTA INTERBALNEARIA KM 97, DESPISTE, SIN LESIONADOS, JUEVES, 6, MALDONADO, RUTA 37 Y 9, 1, 661135, 6148615 
24/7/2021,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MONTEVIDEO, MONTEVIDEO, 1, 578425, 6142470 
29/12/2021,, CIUDAD DE AIGUA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 0, LAVALLEJA, MINAS, 1, 660985, 6195395 
5/9/2021,, ELIAS REGULES --SAYAGO--, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 572100, 6145060 
7/9/2021,, MIGUELETE, ATROPELLO DE PEATÓN, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 575455, 6138585 
14/12/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, LAVALLEJA, MINAS, 1, 665045, 6195560 
29/12/2021,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, SORIANO, MERCEDES, 1, 404345, 6320000 
8/11/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, ARTIGAS, FRANQUIA, 1, 444690, 6655350 
4/10/2021,, AVENIDA ITALIA, DESPISTE, LEVE, LUNES, 15, RIVERA, RIVERA, 1, 636755, 6579040 
7/10/2021,, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, MONTEVIDEO, MONTEVIDEO, 1, 573880, 6137825 
6/7/2021,, M. RODRIGUEZ ALONSO, CAÍDA, LEVE, MARTES, 20, TACUAREMBO, TACUAREMBO, 1, 594820, 6489450 
24/9/2021,, RUTA Nº 1 Y RUTA Nº 2, DESPISTE, SIN LESIONADOS, VIERNES, 9, COLONIA, ROSARIO, 1, 468720, 6200435 
11/12/2021,, RUTA NACIONAL OCHO, CAÍDA, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 582695, 6147310 
19/12/2021,, CORONEL LORENZO LATORRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 23, COLONIA, COLONIA DEL SACRAMENTO, 1, 422250, 6188240 
19/12/2021,, GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, MALDONADO, MALDONADO, 1, 687030, 6137000 
19/12/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, COLONIA, CARMELO, 1, 381390, 6237595 
2/12/2021,, URUGUAY, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 16, PAYSANDU, PAYSANDU, 1, 397810, 6424150 
14/10/2021,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 571535, 6142370 
11/11/2021,, VERACIERTO, CAÍDA, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 1, 580355, 6141470 
25/10/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 22, FLORIDA, SIN DATOS, 1, 568765, 6248400 
1/11/2021,, DOCTOR RUBINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, DURAZNO, DURAZNO, 1, 544075, 6306100 
5/11/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574770, 6141065 
14/12/2021,, AV. ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, MALDONADO, PUNTA DEL ESTE, 1, 688460, 6130410 
24/12/2021,, CAMINO DE LAS CANTERAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, NUEVO PAYSANDU, 1, 400325, 6426900 
9/12/2021,, CAMINO MANUEL FORTET, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 1, 572105, 6147195 
19/12/2021,, TELMA GARCIA DA ROSA, DESPISTE, LEVE, DOMINGO, 0, ARTIGAS, ARTIGAS, 1, 549400, 6635035 
25/7/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 11, RIVERA, SIN DATOS, 1, 639155, 6581495 
5/8/2021,, JOSE DODERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MALDONADO, MALDONADO, 1, 686390, 6135735 
30/8/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, CANELONES, SIN DATOS, 1, 612675, 6154590 
23/7/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, MONTEVIDEO, MONTEVIDEO, 1, 581305, 6139145 
27/12/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 17, COLONIA, SIN DATOS, 1, 475615, 6246210 
3/12/2021,, SAN MARINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MALDONADO, PINARES - LAS DELICIAS, 1, 686910, 6134210 
24/11/2021,, CAMINO LA BOYADA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 567585, 6142285 
20/11/2021,, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, PAYSANDU, PAYSANDU, 1, 397560, 6423955 
12/12/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, CANELONES, BARROS BLANCOS, 1, 593755, 6155885 
8/9/2021,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574805, 6142925 
15/10/2021,, DOCTOR FRANCISCO ESPINOLA, DESPISTE, GRAVE, VIERNES, 11, SAN JOSE, SIN DATOS, 1, 551710, 6156295 
9/11/2021,, TORRES GARCIA, ATROPELLO DE PEATÓN, LEVE, MARTES, 16, CANELONES, SIN DATOS, 1, 571990, 6156750 
25/12/2021,, CAMINO A MONTES, DESPISTE, LEVE, SÁBADO, 17, LAVALLEJA, SOLIS DE MATAOJO, 1, 640825, 6171945 
18/11/2021,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 577410, 6137375 
18/8/2021,, CIUDADELA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 573085, 6137205 
21/10/2021,, JOSE OSORIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 578275, 6137325 
27/10/2021,, VIRREY ARREDONDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CERRO LARGO, RIO BRANCO, 1, 839610, 6388155 
11/12/2021,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, COLONIA, NUEVA HELVECIA, 1, 478360, 6205230 
2/12/2021,, CAMINO DE LA PAZ A MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, MONTEVIDEO, SIN DATOS, 1, 571790, 6152610 
23/11/2021,, CNO. MARINO, DESPISTE, LEVE, MARTES, 16, CANELONES, SIN DATOS, 1, 587030, 6161305 
13/12/2021,, CORONEL BOLOGNESI, DESPISTE, GRAVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 571305, 6143045 
15/7/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 21, RIVERA, SIN DATOS, 1, 633770, 6510500 
10/11/2021,, FRANCISCO PIRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MALDONADO, PIRIAPOLIS, 1, 658025, 6140390 
7/10/2021,, COSTANERA SUR TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, SALTO, SALTO, 1, 406335, 6525980 
31/12/2021,, CARLOS GARDEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, MALDONADO, EL TESORO, 1, 694715, 6135150 
16/12/2021,, SIN DATOS, DESPISTE, LEVE, JUEVES, 6, CANELONES, SIN DATOS, 1, 586175, 6181530 
15/12/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, TACUAREMBO, TACUAREMBO, 1, 596915, 6490800 
16/7/2021,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, SALTO, SALTO, 1, 407800, 6528880 
22/11/2021,, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, MALDONADO, SAN CARLOS, 1, 690195, 6147990 
27/11/2021,, CALLE PRINCIPAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, ARTIGAS, PINTADITO, 1, 551360, 6632920 
24/7/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 16, PAYSANDU, SIN DATOS, 1, 416760, 6476085 
17/11/2021,, AVENIDA GENERAL RIVERA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 578010, 6137400 
24/7/2021,, RUTA ENRIQUE TARIGO PARADA 47, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, MALDONADO, PUNTA BALLENA, 1, 680915, 6135455 
21/11/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, COLONIA, SIN DATOS, 1, 381845, 6236280 
2/12/2021,, CAMINO CHURCHIL, DESPISTE, SIN LESIONADOS, JUEVES, 16, RIVERA, SIN DATOS, 1, 624645, 6559675 
6/12/2021,, FRAY BENTOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 577800, 6140340 
30/12/2021,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, CANELONES, PASO CARRASCO, 1, 588825, 6142560 
28/7/2021,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, SALTO, SALTO, 1, 410260, 6527340 
3/10/2021,, JUAN ORTIZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 3, TACUAREMBO, TACUAREMBO, 1, 596780, 6490515 
5/11/2021,, CAMINO PASO DE LA ESPAÑOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 579630, 6147985 
26/11/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 9, LAVALLEJA, SIN DATOS, 1, 667210, 6195785 
27/12/2021,, JUAN ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, TACUAREMBO, TACUAREMBO, 1, 598210, 6493080 
17/12/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, RIO NEGRO, FRAY BENTOS, 1, 377945, 6334830 
23/12/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, CANELONES, BARROS BLANCOS, 1, 589870, 6152735 
