Departamento,Gravedad,X,Y
19,0,596440.0,6490155.0
4,0,821090.0,6242380.0
1,0,578460.0,6140785.0
14,1,551395.0,6192305.0
2,0,613995.0,6198780.0
11,0,377930.0,6335255.0
1,0,576400.0,6138600.0
3,0,686495.0,6135120.0
12,0,403120.0,6320170.0
3,0,662500.0,6150100.0
2,0,630130.0,6150230.0
12,0,405160.0,6320380.0
5,0,767220.0,6413935.0
1,0,578835.0,6147570.0
14,0,494525.0,6198010.0
12,0,387445.0,6288660.0
2,0,597795.0,6158660.0
16,0,572360.0,6226375.0
3,0,700810.0,6135915.0
1,0,579145.0,6146510.0
13,0,425025.0,6187660.0
2,0,568715.0,6180745.0
1,0,576810.0,6140380.0
1,0,580510.0,6139785.0
1,0,575045.0,6140230.0
10,0,398635.0,6426675.0
12,0,404435.0,6320555.0
13,0,381160.0,6237430.0
4,0,790140.0,6191055.0
4,0,759265.0,6270985.0
12,0,404010.0,6321080.0
3,0,661900.0,6151385.0
17,0,544895.0,6306115.0
8,1,551950.0,6634105.0
8,0,551680.0,6635080.0
10,0,399620.0,6426805.0
4,0,830090.0,6259330.0
13,0,467460.0,6203060.0
13,0,478610.0,6206240.0
5,0,732760.0,6399930.0
1,0,567250.0,6147000.0
17,1,544450.0,6306365.0
5,0,766315.0,6414445.0
11,0,377810.0,6334100.0
1,1,579130.0,6138310.0
1,0,579845.0,6143440.0
1,0,573430.0,6140875.0
2,0,589015.0,6156825.0
1,0,576205.0,6151310.0
9,0,490805.0,6544830.0
1,0,579175.0,6141965.0
3,0,685655.0,6137845.0
1,0,574875.0,6141385.0
1,0,581360.0,6138150.0
2,1,603220.0,6154920.0
2,0,591950.0,6144075.0
1,0,576355.0,6153140.0
3,0,685280.0,6138235.0
1,1,579070.0,6150690.0
5,1,766405.0,6414425.0
2,0,590220.0,6144230.0
14,0,542430.0,6195540.0
1,0,577805.0,6140685.0
7,0,639375.0,6580690.0
1,0,568165.0,6144055.0
1,1,577105.0,6137375.0
2,0,616275.0,6151805.0
2,0,564310.0,6167120.0
17,0,544190.0,6306965.0
18,0,662390.0,6194060.0
16,1,567940.0,6226845.0
12,0,410190.0,6322535.0
2,0,566465.0,6179295.0
1,0,567075.0,6144705.0
13,0,458580.0,6191680.0
3,0,684900.0,6137150.0
1,0,575855.0,6136010.0
7,0,636755.0,6579040.0
7,0,637415.0,6582340.0
10,0,397870.0,6423915.0
10,0,398755.0,6424735.0
1,0,576140.0,6137615.0
14,0,525870.0,6199275.0
18,0,662500.0,6194345.0
1,0,578860.0,6142990.0
1,0,570170.0,6143985.0
13,0,423585.0,6186160.0
11,0,379540.0,6333405.0
1,0,569940.0,6144605.0
9,0,408745.0,6526995.0
7,0,639625.0,6572625.0
1,0,578630.0,6145010.0
11,0,440470.0,6381320.0
13,0,420230.0,6190695.0
1,0,568240.0,6139915.0
1,0,574895.0,6140410.0
3,0,656975.0,6141555.0
19,0,545645.0,6370015.0
1,0,571820.0,6146755.0
15,0,524270.0,6294140.0
11,1,449575.0,6369975.0
6,1,741680.0,6318185.0
4,0,828395.0,6265445.0
2,1,603700.0,6150905.0
3,0,665100.0,6143040.0
10,0,397635.0,6423840.0
9,1,408435.0,6527625.0
19,0,595665.0,6490200.0
17,0,567050.0,6313095.0
11,0,385040.0,6330135.0
13,0,479170.0,6205450.0
5,0,767090.0,6415465.0
1,0,577975.0,6136350.0
15,0,509405.0,6290795.0
16,0,572505.0,6226235.0
11,0,378695.0,6333990.0
2,0,555920.0,6179750.0
3,0,691350.0,6148820.0
14,0,502225.0,6191900.0
17,0,546315.0,6311110.0
3,0,686990.0,6134930.0
14,0,526295.0,6200965.0
19,0,596370.0,6490360.0
3,0,695100.0,6148915.0
18,0,661665.0,6197205.0
14,0,526655.0,6201075.0
9,0,410085.0,6527055.0
19,0,595580.0,6490700.0
2,0,604420.0,6150840.0
14,0,552200.0,6154415.0
5,0,766940.0,6415085.0
1,0,577070.0,6136275.0
3,0,688565.0,6136390.0
9,0,411730.0,6525195.0
1,0,579035.0,6141415.0
1,1,567075.0,6144705.0
1,0,584245.0,6140980.0
1,0,574780.0,6138345.0
3,0,690450.0,6149900.0
3,1,691240.0,6154630.0
1,1,574010.0,6136685.0
1,0,574030.0,6137735.0
1,0,576675.0,6144960.0
17,0,546115.0,6309675.0
4,0,798525.0,6314055.0
2,0,589210.0,6143615.0
13,0,422300.0,6188765.0
8,0,551020.0,6637245.0
3,1,686295.0,6135220.0
2,0,594475.0,6156560.0
3,1,687090.0,6137105.0
18,1,662410.0,6194540.0
1,0,574235.0,6138240.0
16,0,555520.0,6191815.0
2,0,594580.0,6145400.0
10,0,399470.0,6425035.0
3,0,687605.0,6134590.0
11,0,440685.0,6381410.0
3,0,686075.0,6135535.0
1,1,575970.0,6136840.0
19,0,545885.0,6369995.0
14,0,527465.0,6197705.0
2,0,595160.0,6157250.0
16,1,574955.0,6218765.0
3,0,660555.0,6140150.0
17,0,544435.0,6307415.0
13,0,443580.0,6208855.0
14,0,553720.0,6155155.0
1,0,578740.0,6139355.0
7,0,639480.0,6579515.0
2,0,587190.0,6142360.0
1,0,568425.0,6147365.0
10,0,396840.0,6424490.0
9,0,407100.0,6525905.0
4,0,751345.0,6229810.0
1,0,577325.0,6145465.0
13,0,443570.0,6208475.0
1,0,577690.0,6139885.0
4,0,823220.0,6252565.0
15,0,510495.0,6288920.0
9,0,410715.0,6527275.0
1,0,581300.0,6145840.0
1,0,575415.0,6141620.0
1,0,578965.0,6148220.0
1,0,574380.0,6142060.0
1,0,576885.0,6143210.0
17,0,542510.0,6305320.0
9,0,409635.0,6524965.0
1,0,583735.0,6139680.0
2,1,591185.0,6146120.0
18,0,661215.0,6196725.0
2,1,597305.0,6147630.0
12,0,403120.0,6320170.0
9,0,407850.0,6528075.0
1,0,579735.0,6148670.0
5,0,766760.0,6415975.0
13,0,458505.0,6191180.0
3,0,687285.0,6136355.0
9,0,408185.0,6527720.0
5,0,767420.0,6416930.0
7,0,639720.0,6574635.0
1,0,581880.0,6139375.0
11,0,379270.0,6333745.0
1,0,572685.0,6141840.0
12,0,404595.0,6319310.0
13,0,422765.0,6186580.0
9,0,409195.0,6528150.0
2,0,595580.0,6191300.0
3,0,686695.0,6135930.0
1,0,573115.0,6145990.0
5,0,838450.0,6385960.0
17,0,546315.0,6311110.0
1,0,579230.0,6137135.0
11,0,378765.0,6334065.0
9,0,407550.0,6528015.0
1,0,568080.0,6142165.0
19,1,595655.0,6491240.0
9,1,420695.0,6527745.0
10,1,396655.0,6420245.0
10,0,398555.0,6424025.0
11,0,378090.0,6334695.0
2,0,614895.0,6152430.0
1,0,579890.0,6146040.0
13,0,417000.0,6234015.0
14,0,526825.0,6200330.0
14,0,494000.0,6198510.0
3,1,690490.0,6147760.0
14,0,550640.0,6155620.0
1,0,571320.0,6146680.0
1,0,580320.0,6138070.0
17,0,627610.0,6309385.0
19,0,596265.0,6491280.0
16,0,627445.0,6241830.0
2,0,568080.0,6179390.0
14,0,543955.0,6192000.0
1,0,563910.0,6144400.0
12,0,404950.0,6320445.0
3,0,686795.0,6135830.0
10,0,400220.0,6424235.0
19,0,595560.0,6490855.0
7,0,638865.0,6580645.0
1,0,575165.0,6137705.0
12,0,386630.0,6288650.0
5,1,766230.0,6415825.0
1,0,574650.0,6137800.0
19,0,595530.0,6491265.0
1,0,560065.0,6148525.0
2,0,571070.0,6156930.0
1,0,587275.0,6140290.0
2,0,571720.0,6160880.0
5,0,765005.0,6415900.0
2,0,572085.0,6155945.0
1,1,569375.0,6142550.0
9,0,408050.0,6526795.0
14,0,545055.0,6159730.0
1,0,569305.0,6149720.0
12,0,404240.0,6320510.0
2,0,598420.0,6159160.0
10,0,518755.0,6470750.0
2,0,604790.0,6151060.0
1,0,576615.0,6141770.0
17,0,544540.0,6306545.0
13,0,423020.0,6185380.0
15,0,508795.0,6290725.0
7,0,718450.0,6481875.0
9,0,407835.0,6527975.0
3,0,686070.0,6134995.0
3,0,686390.0,6135530.0
19,0,596035.0,6491360.0
13,0,468045.0,6204165.0
1,1,579650.0,6139670.0
10,0,398240.0,6424075.0
1,0,584325.0,6138005.0
2,0,593840.0,6146780.0
2,0,632335.0,6182070.0
19,0,596035.0,6491360.0
2,0,588030.0,6180960.0
18,0,661855.0,6194490.0
9,0,433725.0,6571500.0
2,0,572325.0,6157265.0
7,0,638010.0,6580825.0
13,0,425190.0,6187860.0
1,0,574865.0,6137335.0
9,0,408200.0,6526915.0
3,0,658590.0,6141790.0
1,0,580430.0,6137910.0
15,0,508245.0,6291045.0
17,1,547335.0,6367405.0
2,0,590750.0,6146860.0
8,0,551210.0,6637300.0
10,0,397845.0,6423805.0
2,0,595065.0,6157535.0
1,1,579070.0,6142005.0
1,0,578710.0,6143410.0
14,0,526735.0,6200190.0
6,0,674775.0,6326540.0
18,0,729630.0,6295350.0
1,0,573865.0,6138510.0
19,0,597510.0,6489465.0
14,0,542310.0,6195085.0
16,0,570575.0,6226705.0
17,0,644005.0,6339215.0
16,0,561580.0,6222910.0
4,0,746230.0,6183860.0
13,0,442985.0,6206925.0
1,0,576965.0,6137380.0
5,0,767280.0,6415270.0
2,1,571625.0,6159935.0
1,0,569950.0,6141955.0
13,0,446185.0,6233360.0
1,1,571750.0,6141055.0
5,0,766915.0,6416315.0
9,0,407955.0,6526175.0
1,1,577045.0,6140805.0
18,1,661755.0,6194820.0
15,0,507345.0,6288355.0
17,0,627535.0,6309970.0
9,1,408725.0,6527950.0
18,1,661025.0,6195300.0
1,0,576510.0,6138400.0
18,0,662395.0,6194675.0
2,0,556145.0,6187150.0
5,0,709440.0,6364640.0
1,0,575315.0,6137180.0
3,0,686505.0,6136030.0
3,0,688290.0,6130385.0
3,0,662745.0,6152005.0
11,0,378165.0,6334480.0
8,0,554510.0,6624100.0
3,0,686695.0,6133815.0
14,1,549280.0,6189410.0
2,0,571785.0,6156945.0
11,0,378455.0,6334060.0
5,0,838210.0,6386950.0
1,0,574655.0,6140265.0
2,0,590260.0,6153045.0
15,0,509405.0,6290795.0
2,0,589105.0,6140365.0
3,0,686695.0,6135430.0
1,0,578790.0,6140645.0
3,0,687505.0,6137150.0
9,0,408895.0,6529245.0
1,0,576965.0,6137900.0
1,0,568605.0,6146525.0
1,0,576390.0,6136345.0
1,0,578255.0,6140885.0
1,0,576730.0,6145935.0
3,0,686195.0,6135740.0
19,0,594920.0,6491425.0
2,0,620775.0,6156075.0
16,0,572590.0,6228150.0
14,0,554080.0,6155465.0
10,0,399420.0,6425425.0
12,0,388800.0,6288295.0
1,0,575920.0,6141780.0
10,0,397345.0,6425925.0
10,0,399900.0,6424735.0
14,0,525660.0,6201300.0
13,1,410715.0,6221910.0
3,0,686990.0,6136475.0
19,0,596955.0,6489965.0
13,0,467105.0,6202400.0
9,0,407810.0,6525265.0
1,1,572195.0,6147355.0
1,0,574645.0,6137120.0
14,0,558590.0,6151590.0
3,0,657395.0,6141115.0
2,0,625335.0,6183395.0
1,0,569910.0,6140835.0
1,0,579350.0,6138890.0
14,0,526570.0,6200400.0
1,0,577155.0,6138700.0
8,0,551605.0,6636660.0
1,0,582630.0,6139345.0
1,0,577715.0,6138415.0
1,0,574420.0,6138800.0
1,0,577860.0,6140255.0
10,0,397865.0,6422745.0
2,0,622615.0,6152715.0
2,0,570680.0,6153865.0
1,0,580680.0,6149440.0
1,0,578445.0,6138520.0
3,0,685345.0,6135785.0
4,0,744715.0,6182725.0
1,0,574235.0,6138455.0
3,0,685885.0,6135095.0
10,0,397115.0,6423045.0
12,0,455965.0,6248550.0
15,0,509690.0,6290580.0
19,0,596910.0,6491080.0
5,0,767840.0,6415180.0
1,0,572760.0,6140655.0
1,1,575280.0,6138235.0
1,0,576150.0,6137400.0
1,0,578275.0,6137325.0
1,0,565825.0,6143000.0
2,0,596935.0,6158305.0
1,0,573670.0,6139520.0
11,0,439525.0,6380790.0
2,0,591185.0,6141650.0
9,0,407900.0,6527550.0
14,0,555790.0,6152430.0
5,0,767105.0,6414000.0
2,0,595340.0,6157625.0
1,1,578890.0,6147855.0
15,0,504455.0,6273740.0
11,0,441320.0,6382470.0
11,0,440565.0,6381390.0
5,0,767295.0,6414625.0
1,0,575295.0,6137425.0
10,0,399175.0,6423660.0
1,0,568640.0,6140590.0
3,1,685240.0,6137820.0
9,0,408200.0,6526915.0
1,1,568995.0,6141340.0
2,0,564485.0,6178680.0
1,0,573795.0,6139320.0
1,0,576860.0,6135915.0
1,0,576015.0,6137495.0
1,1,571705.0,6143720.0
5,0,839860.0,6388280.0
9,0,408885.0,6526100.0
12,0,435715.0,6245180.0
13,0,425745.0,6188375.0
17,0,543755.0,6306225.0
1,0,577920.0,6143455.0
1,0,578450.0,6137095.0
10,1,397810.0,6424150.0
1,0,573695.0,6139315.0
2,0,595535.0,6157690.0
1,1,572880.0,6137450.0
1,1,568560.0,6139770.0
3,0,688415.0,6130155.0
5,0,766295.0,6414990.0
18,0,661635.0,6195295.0
1,1,573000.0,6145910.0
19,0,586970.0,6489630.0
2,0,566155.0,6158105.0
10,0,397370.0,6426890.0
3,0,686800.0,6128205.0
13,1,437930.0,6201900.0
14,0,527415.0,6204315.0
2,0,595030.0,6188600.0
4,0,744810.0,6183060.0
3,0,688000.0,6133340.0
10,0,398085.0,6423980.0
9,0,410665.0,6528125.0
13,0,475920.0,6200065.0
11,0,378695.0,6333990.0
1,0,574570.0,6139625.0
10,0,399075.0,6423945.0
10,0,427735.0,6420805.0
5,0,700390.0,6361730.0
13,0,422915.0,6185590.0
2,0,590185.0,6142175.0
2,0,594950.0,6157270.0
12,0,408855.0,6321755.0
2,0,571075.0,6157550.0
1,0,578450.0,6140415.0
4,0,758690.0,6270450.0
3,1,664490.0,6153190.0
9,0,408660.0,6527345.0
19,0,692785.0,6433355.0
1,0,580140.0,6138080.0
1,0,580800.0,6141105.0
1,0,578545.0,6145880.0
13,0,471640.0,6201185.0
1,0,571260.0,6141640.0
1,0,576235.0,6138970.0
1,0,576645.0,6143935.0
14,0,534200.0,6166585.0
16,0,603355.0,6242925.0
19,0,597115.0,6490315.0
10,0,419085.0,6449815.0
19,0,597220.0,6491410.0
1,0,584420.0,6140700.0
1,0,569360.0,6141235.0
1,0,578745.0,6140545.0
2,1,591605.0,6149505.0
6,0,744055.0,6318910.0
2,0,571970.0,6158065.0
16,0,571945.0,6225945.0
2,0,555535.0,6187290.0
10,1,397750.0,6425870.0
19,0,545250.0,6369565.0
19,0,553220.0,6368750.0
2,0,558305.0,6170260.0
10,0,398715.0,6425915.0
1,0,574325.0,6139625.0
1,0,579075.0,6137730.0
1,0,570250.0,6142390.0
18,0,662645.0,6194975.0
1,0,577490.0,6141690.0
8,0,551525.0,6636175.0
1,0,573620.0,6137700.0
14,0,526540.0,6200025.0
1,0,577710.0,6138880.0
2,0,595780.0,6188160.0
3,0,689385.0,6135580.0
2,0,615490.0,6201435.0
3,1,686980.0,6135620.0
19,0,593415.0,6492150.0
3,0,687210.0,6135700.0
1,0,571535.0,6142370.0
19,0,595950.0,6490070.0
6,1,743285.0,6321540.0
6,0,744160.0,6319805.0
1,0,578915.0,6139075.0
2,0,572905.0,6157190.0
1,0,578140.0,6140200.0
13,0,381345.0,6236790.0
1,0,574325.0,6138560.0
2,0,589455.0,6154585.0
14,0,526570.0,6200950.0
10,0,398555.0,6426130.0
2,0,621340.0,6153900.0
8,0,554765.0,6622865.0
2,0,592045.0,6142770.0
1,0,573600.0,6149310.0
2,0,616385.0,6209875.0
10,0,435330.0,6419735.0
13,1,381885.0,6238625.0
1,0,578115.0,6136495.0
1,1,580215.0,6142830.0
13,0,442575.0,6206420.0
2,0,588230.0,6182225.0
1,0,571140.0,6142295.0
13,0,467110.0,6202415.0
5,0,771950.0,6460360.0
2,1,571065.0,6156145.0
10,1,400540.0,6424860.0
19,1,609420.0,6390480.0
2,0,569720.0,6160820.0
2,0,592255.0,6153290.0
5,0,769160.0,6412690.0
4,0,827435.0,6266365.0
1,0,579810.0,6140650.0
5,0,771860.0,6460675.0
16,0,572360.0,6226950.0
11,0,378380.0,6334430.0
7,0,639485.0,6574145.0
19,0,596290.0,6489715.0
4,0,754975.0,6183095.0
2,0,613040.0,6152400.0
2,0,571060.0,6155795.0
2,0,591200.0,6153795.0
8,0,443625.0,6643450.0
11,0,378445.0,6334780.0
1,0,574150.0,6137535.0
1,0,580540.0,6145700.0
2,0,589375.0,6161215.0
15,0,509790.0,6290575.0
18,0,688485.0,6207400.0
8,0,509300.0,6629865.0
16,0,560595.0,6278905.0
5,0,766835.0,6415215.0
3,0,686595.0,6134930.0
3,0,680710.0,6143805.0
8,1,551250.0,6633680.0
15,0,509300.0,6290600.0
19,0,602265.0,6487515.0
2,0,617435.0,6152590.0
10,0,442770.0,6418150.0
1,0,572915.0,6140835.0
9,0,407325.0,6528250.0
1,0,575760.0,6139140.0
9,1,408120.0,6527295.0
1,0,581750.0,6139255.0
17,0,546990.0,6300805.0
1,0,577745.0,6139410.0
9,0,409925.0,6525615.0
1,1,568590.0,6141680.0
1,0,574005.0,6140930.0
7,0,638475.0,6582730.0
2,0,556140.0,6187455.0
12,0,375085.0,6261940.0
1,0,567030.0,6143055.0
1,0,574650.0,6137800.0
12,0,403725.0,6320500.0
10,0,397915.0,6424135.0
1,0,575920.0,6141780.0
16,0,555255.0,6198170.0
7,1,641205.0,6580325.0
2,0,556080.0,6186775.0
4,0,745000.0,6180620.0
5,0,766475.0,6414860.0
18,0,688485.0,6207400.0
1,0,569335.0,6144345.0
5,1,733375.0,6400495.0
4,1,745870.0,6180220.0
1,0,574040.0,6137630.0
1,0,579920.0,6144925.0
13,0,381675.0,6236930.0
1,0,570720.0,6145610.0
6,0,675565.0,6337075.0
1,0,579845.0,6139145.0
13,0,423630.0,6187465.0
1,0,570720.0,6145610.0
1,0,580140.0,6139125.0
9,1,488940.0,6540245.0
4,0,744925.0,6180685.0
1,0,573805.0,6155910.0
10,0,398725.0,6428490.0
10,0,399640.0,6422710.0
7,0,639075.0,6580030.0
1,0,581645.0,6139240.0
14,0,520555.0,6178035.0
16,0,603230.0,6243720.0
9,0,407965.0,6527085.0
1,0,580470.0,6139290.0
8,0,444690.0,6655350.0
13,0,370085.0,6250675.0
1,0,577285.0,6141615.0
7,0,644715.0,6506020.0
9,0,461025.0,6533250.0
2,0,628920.0,6151920.0
3,1,687875.0,6136730.0
11,0,378605.0,6334215.0
1,0,574750.0,6140490.0
2,0,596690.0,6149085.0
2,0,613670.0,6199420.0
12,0,403120.0,6320170.0
1,1,580590.0,6138005.0
1,1,577585.0,6138140.0
1,0,578620.0,6140040.0
3,0,684710.0,6138205.0
17,0,673955.0,6336585.0
2,0,571765.0,6157580.0
3,0,685465.0,6136555.0
1,0,571090.0,6142775.0
16,0,569330.0,6199710.0
19,0,596145.0,6490850.0
13,0,420400.0,6189350.0
1,0,584140.0,6149005.0
2,0,597795.0,6158660.0
2,0,570570.0,6153295.0
3,0,683905.0,6139665.0
18,0,661770.0,6194685.0
12,0,388150.0,6288320.0
18,0,704695.0,6230335.0
3,0,690820.0,6147845.0
1,0,572840.0,6137215.0
2,0,558205.0,6170455.0
9,0,410080.0,6526970.0
7,0,640675.0,6579620.0
1,0,575340.0,6143525.0
2,0,571090.0,6163905.0
14,0,554755.0,6153100.0
10,0,401790.0,6425445.0
5,0,766815.0,6413775.0
11,0,378165.0,6334480.0
2,0,593070.0,6144870.0
3,1,679160.0,6137820.0
14,0,526755.0,6199605.0
12,0,403760.0,6320310.0
3,0,685330.0,6134790.0
12,0,404590.0,6321180.0
1,0,573035.0,6137305.0
17,1,544390.0,6305815.0
1,0,573060.0,6136715.0
3,0,689750.0,6146445.0
2,0,568080.0,6179390.0
2,0,599790.0,6148205.0
8,0,532900.0,6612285.0
1,0,574100.0,6138055.0
3,0,686195.0,6135535.0
19,0,596580.0,6490300.0
1,0,586690.0,6140370.0
1,0,582355.0,6143115.0
2,0,605570.0,6155150.0
13,0,480615.0,6209785.0
15,0,509745.0,6291885.0
13,0,415580.0,6216835.0
2,0,600230.0,6160705.0
9,0,408615.0,6527010.0
16,0,571855.0,6226445.0
1,0,577490.0,6141690.0
6,0,744160.0,6319805.0
1,0,573790.0,6138090.0
1,0,570210.0,6140905.0
1,0,583005.0,6138220.0
14,0,545895.0,6159195.0
1,0,585375.0,6151355.0
19,0,585400.0,6449840.0
2,0,595835.0,6204455.0
3,1,687285.0,6136355.0
3,1,688400.0,6132095.0
19,0,596210.0,6490920.0
3,0,686495.0,6135435.0
1,0,578945.0,6148110.0
6,0,743885.0,6326595.0
13,0,422195.0,6185350.0
4,0,744895.0,6180965.0
1,0,569435.0,6148595.0
1,0,577070.0,6136275.0
11,0,401830.0,6350040.0
2,0,606160.0,6151330.0
3,0,690140.0,6147125.0
1,0,575920.0,6141780.0
10,0,406800.0,6421645.0
14,0,527365.0,6200395.0
10,0,397235.0,6424460.0
7,0,639220.0,6579680.0
10,0,399440.0,6424110.0
1,0,573980.0,6139175.0
2,0,623680.0,6151595.0
3,0,690720.0,6147960.0
2,0,605340.0,6151105.0
2,0,599310.0,6148380.0
16,0,570975.0,6226415.0
18,0,662645.0,6194975.0
1,0,576740.0,6141075.0
7,0,690335.0,6502260.0
1,0,570950.0,6143255.0
4,0,828595.0,6266180.0
16,0,572305.0,6227465.0
5,1,766590.0,6415590.0
1,0,574645.0,6139590.0
4,0,744600.0,6182260.0
4,0,754930.0,6161130.0
1,1,574135.0,6138650.0
1,0,564800.0,6145895.0
1,0,574360.0,6137240.0
4,0,751795.0,6177345.0
1,1,569890.0,6146845.0
5,0,767105.0,6414000.0
7,0,638120.0,6581000.0
5,0,766940.0,6414485.0
10,0,397440.0,6423870.0
1,0,578745.0,6137445.0
2,0,566165.0,6179415.0
9,0,409925.0,6525615.0
9,0,409925.0,6525615.0
12,0,403165.0,6319580.0
5,1,767370.0,6415085.0
12,0,404120.0,6319540.0
4,0,747465.0,6181935.0
9,0,409530.0,6525960.0
2,0,582830.0,6155635.0
1,0,576270.0,6138535.0
14,0,551195.0,6156570.0
1,0,577660.0,6136585.0
1,1,571155.0,6144595.0
1,0,573415.0,6139855.0
2,0,570175.0,6153895.0
1,0,577765.0,6142855.0
5,1,766790.0,6415570.0
17,0,544735.0,6306205.0
1,0,568720.0,6138780.0
10,0,397340.0,6424445.0
19,1,596885.0,6491710.0
5,0,722705.0,6388825.0
1,0,581840.0,6140040.0
9,0,410425.0,6527800.0
10,0,405580.0,6406140.0
2,0,563615.0,6162910.0
2,0,604120.0,6152015.0
13,1,381395.0,6236610.0
1,0,579160.0,6141685.0
1,0,573725.0,6139425.0
2,0,607230.0,6151550.0
1,1,576135.0,6142075.0
3,1,694395.0,6135020.0
10,1,398125.0,6424200.0
10,0,455995.0,6460340.0
9,0,409980.0,6527550.0
12,0,406825.0,6321440.0
5,1,768435.0,6414490.0
2,0,571035.0,6153195.0
9,0,407865.0,6524940.0
17,0,603100.0,6318480.0
2,1,601785.0,6151285.0
5,0,766850.0,6415330.0
1,0,560085.0,6146745.0
1,0,574235.0,6136500.0
2,0,565830.0,6178955.0
9,1,410325.0,6529120.0
10,1,396560.0,6422670.0
1,0,572915.0,6140835.0
14,0,549605.0,6155740.0
1,0,581275.0,6144740.0
17,0,550365.0,6338490.0
9,0,407195.0,6525590.0
1,1,584890.0,6149495.0
14,0,535120.0,6168175.0
14,1,534200.0,6166585.0
3,0,686495.0,6135935.0
1,0,574380.0,6138555.0
13,0,465585.0,6247325.0
10,1,481155.0,6419745.0
11,0,440365.0,6381725.0
1,0,574175.0,6137230.0
2,0,588905.0,6166465.0
1,0,583485.0,6148675.0
1,0,573665.0,6138495.0
1,0,576200.0,6139430.0
13,0,478525.0,6206305.0
15,0,509255.0,6291900.0
1,0,571840.0,6142100.0
3,0,657625.0,6140480.0
1,0,579480.0,6139185.0
14,0,526115.0,6200780.0
2,0,591035.0,6143040.0
12,0,403030.0,6319555.0
19,0,596825.0,6491430.0
1,1,574475.0,6143275.0
1,0,573710.0,6137810.0
9,0,406960.0,6525670.0
1,1,571525.0,6142380.0
5,0,735750.0,6402030.0
2,0,589595.0,6157885.0
19,0,595870.0,6490560.0
9,0,410480.0,6527310.0
13,0,382580.0,6249935.0
19,0,597845.0,6492155.0
2,0,566315.0,6180090.0
19,0,595880.0,6490275.0
1,0,573905.0,6140825.0
1,0,580885.0,6139870.0
10,0,403145.0,6422960.0
1,0,582925.0,6139430.0
2,1,571715.0,6161305.0
3,0,684895.0,6138955.0
14,0,497015.0,6198820.0
7,1,638000.0,6576230.0
12,0,383460.0,6285695.0
1,0,568295.0,6138920.0
3,0,662395.0,6149785.0
11,0,451625.0,6391865.0
14,0,527220.0,6201055.0
1,0,578475.0,6136980.0
12,0,403145.0,6319870.0
16,0,574295.0,6225900.0
9,0,497600.0,6559795.0
2,0,570575.0,6153610.0
1,0,568680.0,6144360.0
1,0,572605.0,6144870.0
13,0,423465.0,6186085.0
10,0,399140.0,6423365.0
19,1,594045.0,6490065.0
19,0,697520.0,6441470.0
1,0,575440.0,6141030.0
2,0,600465.0,6159560.0
1,0,582895.0,6144380.0
11,0,377715.0,6335180.0
3,0,688040.0,6137070.0
1,0,581640.0,6138995.0
12,0,404975.0,6318760.0
13,0,423315.0,6187020.0
18,0,729415.0,6295480.0
3,0,686505.0,6136030.0
2,0,598780.0,6148535.0
1,0,571250.0,6141165.0
5,0,766725.0,6414545.0
13,0,411435.0,6224170.0
19,0,595910.0,6488760.0
1,0,577070.0,6139915.0
3,0,690975.0,6149090.0
18,0,661600.0,6194940.0
1,0,578985.0,6148500.0
8,0,550960.0,6636425.0
9,0,408795.0,6527330.0
17,0,653890.0,6335655.0
1,0,575085.0,6140320.0
2,0,605100.0,6152355.0
19,1,544610.0,6369975.0
2,1,596090.0,6204440.0
3,0,687825.0,6136795.0
17,0,544390.0,6305815.0
3,0,687675.0,6136370.0
2,0,570695.0,6155150.0
1,0,563365.0,6142835.0
10,0,396655.0,6420245.0
1,0,584395.0,6149175.0
3,1,658515.0,6140475.0
16,0,572555.0,6228050.0
3,0,676340.0,6139215.0
1,0,584435.0,6138680.0
5,0,766820.0,6415745.0
1,0,572610.0,6144425.0
3,0,685240.0,6137820.0
14,0,557490.0,6153325.0
18,1,705585.0,6244495.0
12,0,380675.0,6300265.0
10,0,481135.0,6419550.0
3,0,686695.0,6135125.0
1,0,577490.0,6141690.0
5,0,766820.0,6415745.0
10,0,398195.0,6423755.0
1,0,572690.0,6142450.0
2,0,570575.0,6157140.0
3,0,687805.0,6134420.0
2,0,566390.0,6179795.0
7,0,638015.0,6576595.0
6,0,744215.0,6319010.0
6,0,744230.0,6318120.0
1,1,579225.0,6138490.0
1,0,575950.0,6137830.0
2,0,629380.0,6151290.0
1,0,573795.0,6139320.0
2,0,593785.0,6158060.0
13,0,458900.0,6191940.0
12,0,403590.0,6319960.0
2,1,557735.0,6180540.0
14,0,527160.0,6172220.0
2,0,560720.0,6177845.0
17,1,528795.0,6334670.0
13,0,424940.0,6244145.0
1,0,579280.0,6142980.0
1,0,578975.0,6140790.0
12,0,469480.0,6254565.0
19,0,596910.0,6491080.0
1,0,571165.0,6142875.0
1,0,577230.0,6143705.0
19,0,699870.0,6426605.0
1,0,578835.0,6147570.0
9,0,407440.0,6526245.0
2,0,586175.0,6181530.0
12,0,478850.0,6260245.0
2,0,586365.0,6141770.0
1,0,574080.0,6137115.0
1,0,587650.0,6139330.0
7,0,679180.0,6511710.0
2,0,556550.0,6186265.0
17,0,545755.0,6307550.0
1,0,585055.0,6149600.0
3,1,688100.0,6135820.0
5,0,766820.0,6415115.0
7,0,636755.0,6579040.0
1,0,568910.0,6148880.0
1,0,574235.0,6138240.0
1,0,574005.0,6140930.0
